"7120";;"substitute";;"v";;" Sometimes, substitute for. replace, exchange, displace, relieve, supplant; switch; take the place of, stand in for, double for, Colloq sub for, cover for, swap or swop, US and Canadian pinch-hit for";;" substitution, replacement, alternative, relief, representative, deputy, delegate, stand-in, stand-by, understudy, surrogate, succedaneum, Brit locum (tenens), US and Canadian alternate";;"  She substituted the real diamond with a paste replica. I will substitute for you while you are away. --n.  "
"7121";;"substitution";;"n";;" exchange, exchanging, change, changing, replacement, replacing, supplanting, switch, switching, interchange, interchanging, Colloq swap or swop, swapping or swopping";;" See substitute, , above.";;"  The substitution of certain words distorted the sense.  "
"7122";;"substratum";;"n";;"substrate, foundation, underlayer, basis, fundament, base, substructure, groundwork";;;;"  The agreement rests on a substratum of mutual trust and respect.
"
"7123";;"subterfuge";;"n";;"artifice, trick, device, stratagem, manoeuvre, ploy, evasion, deception, dodge, feint, shift, excuse, expedient, contrivance, intrigue";;;;"  Although he told no lies, he used every subterfuge to avoid telling the truth.
"
"7124";;"subtle";;"adj";;" delicate, fine, refined, exquisite, nice, Archaic subtile";;" abstruse, arcane, recondite, remote, deep, profound,";;"  I became aware, almost subconsciously, of the subtle odour of jasmine. These subtle shades of green are so peaceful. "
"7125";;"subtlety";;"n";;" refinement, nicety, delicacy, exquisiteness, intricacy, fineness, acuteness, elegance, sophistication";;" treachery, guile, insidiousness, casuistry, cunning, artfulness, craftiness, deviousness, slyness, deceptiveness";;"  The subtlety of the detail in this work is quite unique. One must admire the subtlety of expression in her writing. "
"7126";;"subtract";;"v";;" deduct, take away, take off, take (something) from";;" Sometimes, subtract from. detract (from), diminish, take away (from)";;"  First calculate the discount, then subtract it from the price.  "
"7127";;"subversion";;"n";;"overthrow, ruin, destruction, undermining, upheaval, displacement";;;;"  The dictator used extreme tactics to avoid the subversion of his leadership.
"
"7128";;"subversive";;"adj";;" subversionary, seditious, seditionary, treasonous, treacherous, traitorous, revolutionary, insurrectionary";;" traitor, insurgent, saboteur, fifth-columnist, collaborator, collaborationist, quisling, radical, revolutionary, insurrectionist, insurrectionary; dissident, defector";;"  The government regarded as subversive anything and anyone disagreeing with their policies. --n.  "
"7129";;"subway";;"n";;" Brit underground (railway), tube";;" US tunnel, underpass";;"  She takes the subway to work.  "
"7130";;"succeed";;"v";;" follow, come after, supervene";;" be successor (to), follow, be heir (to), replace, take the place of, inherit or take over from";;"  The end of the war in the Pacific succeeded the surrender in Europe.  "
"7131";;"success";;"n";;" good or happy result or outcome, good fortune, achievement, triumph, attainment, ascendancy, prosperity";;" star, celebrity, (big) name, sensation";;"  The success of the fast food business is evident everywhere.  "
"7132";;"successful";;"adj";;" wealthy, rich, prosperous, fortunate, lucky, flourishing, thriving, prospering, well-to-do, affluent, Colloq loaded, well-heeled, flush, in the money, US well-fixed";;" lucrative, booming, profitable, fruitful, moneymaking, remunerative";;"  He is a very successful investor.  "
"7133";;"succession";;"n";;" passing (on), handing down or on, transmittal, transmission, transfer, transferral, shift, conveyance, conveyancing";;;;"  According to her will, the succession of the
"
"7134";;"successive";;"adj";;"uninterrupted, continuous, unbroken, continual, consecutive, succeeding";;;;"  Last season he scored in sixteen successive matches.
"
"7135";;"succinct";;"adj";;"compact, brief, concise, pithy, terse, short, compressed, condensed, epigrammatic";;;;"  He prefers a succinct style of writing, one that gets to the point.
"
"7136";;"succulent";;"adj";;"juicy, rich, luscious, mouth-watering, toothsome";;;;"  He was eating a succulent peach with evident enjoyment.
"
"7137";;"succumb";;"v";;"yield, give up, give way, surrender, accede, submit, capitulate";;;;"  I finally succumbed and agreed to their request for help.
"
"7138";;"sucker";;"n";;"dupe, goat, gull, victim, butt, cat's-paw, fool, Colloq (easy) mark, easy or fair game, chump, pushover, soft touch, Chiefly US and Canadian fall guy, Slang sap, pigeon, Brit mug, Chiefly US and Canadian patsy";;;;"  He's asking far too much for his car, but some sucker will buy it.
"
"7139";;"sudden";;"adj";;"unexpected, unannounced, unanticipated, unforeseen; unwonted, surprising, startling; precipitate, abrupt, quick, immediate, rapid, swift, brisk; impetuous, hasty, rash, impulsive";;;;"  His sudden turn caught us off balance. Your change of heart was quite sudden.
"
"7140";;"sue";;"v";;" proceed or move or act (against), take (legal) action or bring suit or prefer charges (against); summon(s), charge, accuse";;" petition, beg, plead, entreat, pray, request, solicit, apply, beseech, implore, supplicate";;"  He threatened to sue. They are suing him for the injuries they sustained. "
"7141";;"suffer";;"v";;" Sometimes, suffer from or with. agonize, smart, hurt, writhe, sweat, ache";;;;"  He is suffering with a stomach virus. How terribly they suffered when their child was kidnapped
"
"7142";;"suffering";;"n";;"pain, agony, distress, misery, affliction, hardship, torment, torture, tribulation, trial";;;;"  The man's suffering is written in his face.
"
"7143";;"suffice";;"v";;"satisfy, serve, do, be sufficient or enough or adequate, answer, sate, satiate, quench";;;;"  If you are merely thirsty, water should suffice.
"
"7144";;"sufficient";;"adj";;"adequate, enough";;;;"  Have we sufficient food to last through the winter
"
"7145";;"suffix";;"n";;" ending, desinence, addition; affix";;" add (on), join, fasten to, subjoin, amend, Colloq tack on";;"  The suffix -ness is added to many English adjectives to form nouns. --v.  "
"7146";;"suffrage";;"n";;"(right to) vote, voting right(s), franchise, voice, say, ballot, option, choice";;;;"  They campaigned for universal adult suffrage.
"
"7147";;"suffuse";;"v";;"overspread, imbue, pour or spread over, bathe, cover, permeate, pervade, flood, flush, penetrate, saturate, mantle, infuse, transfuse, imbrue or embrue";;;;"  A rosy glow suffused her face.
"
"7148";;"suggest";;"v";;" propose, advance, recommend, urge, advocate, support, offer, proffer, put or set forward, present, mention, introduce";;;;" He suggested going out to a pub for dinner. Can you suggest an alternative
"
"7149";;"suggestible";;"adj";;"impressionable, susceptible, receptive, impressible, susceptive, open, mouldable, fictile";;;;"  Patricia was very suggestible at that age and readily believed everything that she was told.
"
"7150";;"suggestion";;"n";;" proposal, proposition, recommendation, plan, advice, counsel, idea, notion, opinion; prompting, urging";;" indication, trace, whisper, insinuation, innuendo, implication, intimation, hint, soupon, touch, tinge, suspicion, breath, iota, jot or tittle";;"  The committee rejected your suggestion that membership fees should be increased. "
"7151";;"suggestive";;"adj";;" Often, suggestive of. reminiscent (of), evocative (of), indicative (of)";;" provocative, naughty, risqu,, ribald, off colour, racy, bawdy, earthy, lusty, rude, indelicate, unseemly, immodest, improper, indecent, prurient, blue, offensive, vulgar, smutty, dirty, pornographic, lewd, salacious, Colloq sexy, spicy, Slang raunchy";;"  To me, the smell of orange blossom is always suggestive of southern California. "
"7152";;"suit";;"v";;" adapt, accommodate, fit, adjust, tailor, make appropriate or suitable";;" please, satisfy, fill (someone's) needs, gratify, be acceptable or suitable or convenient to or for, befit; conform to";;"  It will require some reorganization to suit the office space to our needs. "
"7153";;"suitable";;"adj";;"appropriate, apt, fit, fitting, befitting, becoming, right, proper, correct, acceptable, satisfactory, applicable, meet, seemly; timely, opportune";;;;"  John has at last found suitable employment. A chandelier is not suitable at all for such a low room. Is this a suitable time for me to ask you a favour
"
"7154";;"suitcase";;"n";;"bag, valise, overnight bag, holdall, grip or Brit handgrip, Brit formerly portmanteau";;;;"  She packed enough for a week's holiday into one small suitcase.
"
"7155";;"suite";;"n";;" set, series, collection, number";;" set";;"  They gave us a beautiful suite of rooms at the hotel.  "
"7156";;"suitor";;"n";;"admirer, beau, wooer; boyfriend, paramour, lover, inamorato, cicisbeo, escort, Archaic swain";;;;"  Madelaine has more suitors than I can count.
"
"7157";;"sulk";;"v";;"mope, brood, pout, be sullen or moody or ill-humoured";;;;"  I wish you'd get a job instead of sulking about the house all day.
"
"7158";;"sully";;"v";;"besmirch, stain, smirch, blemish, mar, defile, soil, disgrace, dirty, tarnish, pollute, spoil, ruin, destroy, wreck";;;;" Sadly, his reputation was sullied when his company was found to be involved in insider trading.
"
"7159";;"sultry";;"adj";;" hot, humid, sticky, stuffy, stifling, oppressive, close, muggy, steamy, steaming, moist, damp, sweltering, suffocating";;" lusty, lustful, passionate, erotic, seductive, voluptuous, provocative, sensual, Colloq sexy, hot";;" I was happy to be languishing again in the sultry warmth of St Lucia. "
"7160";;"sum";;"n";;" total, aggregate, grand total, sum total, whole, totality; amount, quantity";;" sum up.  a recapitulate, summarize, encapsulate, synopsize, digest, abridge, condense, consolidate, epitomize, review";;"  The sum of money found in the satchel was not revealed by the police. He would give the neighbourhood children small sums to spend on sweets. --v.  "
"7161";;"summit";;"n";;"peak, top, apex, acme, pinnacle, zenith, crown; culmination, climax";;;;"  The winds at the summit of Annapurna reached hurricane force.  There was no doubt that I had reached the summit of my achievements.
"
"7162";;"summon";;"v";;" call, assemble, convoke, convene, send for, invite, muster, get together, arouse, rouse";;;;"  Why would he summon us to the office at midnight
"
"7163";;"sumptuous";;"adj";;"expensive, costly, extravagant, exorbitant, dear, rich; lavish, luxurious, de luxe, opulent, palatial, royal, majestic, regal, magnificent, dazzling, splendid, showy, Colloq posh, plush, ritzy";;;;"  The family treated us to a sumptuous repast to celebrate our 50th wedding anniversary.
"
"7164";;"sun";;"n";;" (old) Sol, Helios, Phoebus (Apollo), Ra, Sunna, day-star";;" tan, suntan, sunbathe, bask, bake, brown, bronze";;" Many early cultures worshipped the sun. --v.  "
"7165";;"sundry";;"adj";;"various, varied, miscellaneous, assorted, different, mixed, diversified, divers";;;;"  In addition to food, supermarkets stock sundry other items.
"
"7166";;"sunken";;"adj";;" hollow, hollowed-out, haggard, drawn";;" submerged, undersea, underwater, submersed";;"  From her sunken cheeks the child looked as if she hadn't eaten for weeks. "
"7167";;"sunless";;"adj";;"dark, grim, cheerless, unhappy, joyless, funereal, depressing, dreary, drear, sombre, gloomy, grey, Stygian, black, pitchy, inky, shadowy, tenebrous, unlit, unlighted, dusky, subfusc or subfuscous, darkling";;;;"  It was an overcast sunless day, with rain in the offing.
"
"7168";;"sunny";;"adj";;" sunlit, sunshiny, brilliant, bright, radiant, fair, fine, cloudless, clear, unclouded";;" cheerful, cheery, happy, joyous, joyful, light-hearted, smiling, beaming, buoyant, blithe, gay, mirthful, jolly, bubbly, ebullient, genial, warm, friendly, outgoing";;"  The enchanting scenery and warm sunny climate makes it a perfect place for holidays. "
